202009172118438254	SHFE	KQ.i@SHFE.ru	SHFE.ru2101	12365	BUY	1	2020-09-18	2020-09-17 21:14:47	PMM-B.1.1-D1H1	12475	2020-09-17 21:15:27	\N	\N	0000-00-00 00:00:00	1	12470	2020-09-18	2020-09-18 11:29:59	493701.39	519524	-43168.89	4.09
202009172119395630	SHFE	KQ.i@SHFE.ru	SHFE.ru2101	12365	BUY	1	2020-09-18	2020-09-17 21:15:25	PMM-B.1.1-D1H1	12475	2020-09-17 21:15:27	\N	\N	0000-00-00 00:00:00	1	12470	2020-09-18	2020-09-18 11:29:59	482373.3	530706.5	-43308.89	4.1
202009172200248041	SHFE	KQ.i@SHFE.al	SHFE.al2010	14530	BUY	1	2020-09-18	2020-09-17 22:00:40	PMM-B.1.1-D1H1	14580	2020-09-17 22:00:57	\N	\N	0000-00-00 00:00:00	1	14575	2020-09-18	2020-09-18 09:15:20	475758.3	535788.5	-44838.89	4.24
202009172200254054	SHFE	KQ.i@SHFE.al	SHFE.al2010	14530	BUY	1	2020-09-18	2020-09-17 22:00:40	PMM-B.1.1-D1H1	14580	2020-09-17 22:00:57	\N	\N	0000-00-00 00:00:00	1	14575	2020-09-18	2020-09-18 09:15:20	470648.3	540870.5	-44863.89	4.25
202009180930017137	CFFEX	KQ.i@CFFEX.IH	CFFEX.IH2009	3304.2	SELL	1	2020-09-18	2020-09-18 09:30:04	PMM-S.C.0-D1H0	3239.2	2020-09-18 09:30:08	\N	\N	0000-00-00 00:00:00	1	3326.2	2020-10-09	2020-10-09 09:30:00	485353.47	529584.5	-47963.89	4.51
202009181000031789	CZCE	KQ.i@CZCE.CJ	CZCE.CJ101	10095	SELL	1	2020-09-18	2020-09-18 10:00:00	PMM-S.2.1-D1H0	9855	2020-09-18 10:00:00	1	10035	2020-10-09 09:00:00	1	9815	2020-10-09	2020-10-09 09:00:01	484512.97	528312	-51238.89	4.82
202009181000033995	CZCE	KQ.i@CZCE.CJ	CZCE.CJ101	10095	SELL	1	2020-09-18	2020-09-18 10:00:00	PMM-S.2.1-D1H0	9855	2020-09-18 10:00:00	1	10035	2020-10-09 09:00:00	1	9815	2020-10-09	2020-10-09 09:00:01	480971.47	531850.5	-51238.89	4.82
202009181403097169	CFFEX	KQ.i@CFFEX.IC	CFFEX.IC2010	6375.6	BUY	1	2020-09-18	2020-09-18 14:03:19	PMM-A.B.1-D1H0	6469.56667	2020-10-12 00:00:00	1	6390.6	2020-09-18 14:58:48	1	6385	2020-10-12	2020-10-12 09:29:00	378394.41	644007.3	-46398.89	4.34
202010062012269506	CZCE	KQ.i@CZCE.ZC	CZCE.ZC011	591.4	SELL	1	2020-09-30	2020-10-06 20:11:59	PMM-S.C.0-D1H1	594.4	2020-10-09 09:00:00	\N	\N	0000-00-00 00:00:00	1	595	2020-10-16	2020-10-16 10:30:24	611533.61	391686.1	-62608.89	5.87
202010062012261294	CZCE	KQ.i@CZCE.ZC	CZCE.ZC011	607.4	SELL	1	2020-09-30	2020-10-06 20:12:00	PMM-S.C.1-D1H1	594.4	2020-10-09 09:00:00	1	605.4	2020-10-15 21:01:30	1	595	2020-10-16	2020-10-16 10:30:24	607757.21	395438.5	-62628.89	5.88
202010062014057563	SHFE	KQ.i@SHFE.pb	SHFE.pb2011	15820	BUY	1	2020-09-30	2020-10-06 20:14:23	PMM-B.C.0-D0H0	15541.66667	2020-10-09 09:00:00	\N	\N	0000-00-00 00:00:00	1	14350	2020-11-04	2020-11-03 21:00:00	618240.66	384893	-61306.67	5.76
202010062014057389	SHFE	KQ.i@SHFE.pb	SHFE.pb2011	15515	BUY	1	2020-09-30	2020-10-06 20:14:24	PMM-B.C.1-D0H0	15541.66667	2020-10-09 09:00:00	\N	\N	0000-00-00 00:00:00	1	14350	2020-11-04	2020-11-03 21:00:00	612914.89	390165.75	-61356.67	5.76
202010062014055307	SHFE	KQ.i@SHFE.pb	SHFE.pb2011	15120	BUY	1	2020-09-30	2020-10-06 20:14:24	PMM-B.C.2-D0H0	15541.66667	2020-10-09 09:00:00	\N	\N	0000-00-00 00:00:00	1	14350	2020-11-04	2020-11-03 21:00:00	607589.13	395438.5	-61406.67	5.77
202010090900445698	DCE	KQ.i@DCE.b	DCE.b2011	3650	SELL	1	2020-10-09	2020-10-09 09:00:05	PMM-A.S.2-D1H0	3510	2020-10-09 09:00:04	\N	\N	0000-00-00 00:00:00	1	3727	2020-10-19	2020-10-16 22:59:58	609803.23	381736.4	-77826.67	7.28
202010090929431161	CFFEX	KQ.i@CFFEX.IH	CFFEX.IH2010	3255.6	SELL	1	2020-10-09	2020-10-09 09:30:01	PMM-S.C.0-D0H0	3190.6	2020-10-09 09:30:01	\N	\N	0000-00-00 00:00:00	1	3380	2020-10-19	2020-10-19 09:30:00	560843.01	478324.4	-30176.67	2.82
202010090930192017	CFFEX	KQ.i@CFFEX.IH	CFFEX.IH2010	3280.2	SELL	1	2020-10-09	2020-10-09 09:30:37	ATM-S.1.1-D0H0	3200.2	2020-10-09 09:30:38	\N	\N	0000-00-00 00:00:00	1	3380	2020-10-20	2020-10-20 09:30:00	461622.8	574912.4	-32786.67	3.07
202010120726463381	CFFEX	KQ.i@CFFEX.IC	CFFEX.IC2010	6377.3	BUY	1	2020-10-09	2020-10-12 07:26:32	PMM-B.C.0-D0H0	6516.55	2020-10-12 09:30:00	1	6392.3	2020-10-12 09:40:59	1	6516.2	2020-10-12	2020-10-12 13:19:54	341160.81	710110.25	-22415.42	2.09
202010120952544258	CZCE	KQ.i@CZCE.RM	CZCE.RM101	2503	SELL	1	2020-10-12	2020-10-12 09:52:50	ATM-A.S.1-D1H0	2357.33333	2020-10-12 09:52:51	\N	\N	0000-00-00 00:00:00	\N	\N	\N	0000-00-00 00:00:00	506468.88	553031.55	-29560	2.71
202010121400069175	CZCE	KQ.i@CZCE.SR	CZCE.SR101	5262	SELL	1	2020-10-12	2020-10-12 14:00:01	PMM-A.S.1-D1H0	5121.5	2020-10-12 14:00:02	1	5247	2020-10-28 10:12:36	1	5248	2020-10-28	2020-10-28 14:20:16	813049.51	251589.65	-100626.67	8.64
202010122100069204	DCE	KQ.i@DCE.p	DCE.p2101	6232	SELL	1	2020-10-13	2020-10-12 21:00:01	PMM-A.S.1-D1H0	5961	2020-10-12 21:00:01	1	6202	2020-10-15 21:00:00	1	5962	2020-10-16	2020-10-15 21:18:57	808821.01	254875.65	-101566.67	8.72
202010122200194482	DCE	KQ.i@DCE.y	DCE.y2101	7176	SELL	1	2020-10-13	2020-10-12 22:00:04	PMM-A.S.2-D1H0	6739.33333	2020-10-12 22:00:05	1	7146	2020-10-15 14:21:08	1	7148	2020-10-22	2020-10-22 14:51:05	807356.51	258472.65	-99431.67	8.53
202010160952569819	CFFEX	KQ.i@CFFEX.IC	CFFEX.IC2010	6468.2	SELL	1	2020-10-16	2020-10-16 09:52:43	ATM-S.1.1-D0H1	6288.2	2020-10-16 09:52:44	1	6458.2	2020-10-16 11:27:06	1	6419.4	2020-10-19	2020-10-19 09:30:00	669107.29	405747.45	-92171.67	7.9
202010190834055335	DCE	KQ.i@DCE.b	DCE.b2012	3409	SELL	1	2020-10-19	2020-10-19 08:34:00	PMM-S.C.0-D1H1	3516	2020-10-19 09:00:00	\N	\N	0000-00-00 00:00:00	0	\N	\N	0000-00-00 00:00:00	1093502.39	48180.35	-25735	2.2
202010190834062756	DCE	KQ.i@DCE.b	DCE.b2012	3548	SELL	1	2020-10-19	2020-10-19 08:34:00	PMM-S.C.1-D1H1	3516	2020-10-19 09:00:00	\N	\N	0000-00-00 00:00:00	0	\N	\N	0000-00-00 00:00:00	1091630.89	50040.85	-25745	2.21
202010190834066891	DCE	KQ.i@DCE.b	DCE.b2012	3656	SELL	1	2020-10-19	2020-10-19 08:34:00	PMM-S.C.2-D1H1	3516	2020-10-19 09:00:00	\N	\N	0000-00-00 00:00:00	0	\N	\N	0000-00-00 00:00:00	1089759.39	51901.35	-25755	2.21
202010190930108850	CFFEX	KQ.i@CFFEX.IC	CFFEX.IC2011	6453.6	SELL	1	2020-10-19	2020-10-19 09:30:01	ATM-S.C.0-D0H1	6273.6	2020-10-19 09:30:02	1	6443.6	2020-10-19 10:18:01	1	6275.4	2020-10-19	2020-10-19 13:30:09	834891.13	305382.15	-27090	2.32
202010190930109962	CFFEX	KQ.i@CFFEX.IH	CFFEX.IH2011	3271.8	SELL	1	2020-10-19	2020-10-19 09:30:01	PMM-S.C.0-D0H1	3206.8	2020-10-19 09:30:02	1	3261.8	2020-10-28 14:36:26	1	3311	2020-10-28	2020-10-28 14:36:26	987285.14	152977.35	-27130	2.32
202010200930089599	CFFEX	KQ.i@CFFEX.IH	CFFEX.IH2011	3242.6	SELL	1	2020-10-20	2020-10-20 09:30:01	ATM-S.C.0-D1H1	3162.6	2020-10-20 09:30:02	1	3237.6	2020-10-28 14:36:26	1	3311	2020-10-28	2020-10-28 14:36:26	926248.64	252637.35	-14505	1.22
202010231400157527	DCE	KQ.i@DCE.y	DCE.y2101	7114	SELL	1	2020-10-23	2020-10-23 14:00:04	PMM-A.S.2-D1H0	6718.66667	2020-10-23 14:00:04	\N	\N	0000-00-00 00:00:00	\N	\N	\N	0000-00-00 00:00:00	919010.64	252445.35	-18376.67	1.54
202010232300122407	SHFE	KQ.i@SHFE.al	SHFE.al2011	14750	SELL	1	2020-10-26	2020-10-23 23:00:01	PMM-S.1.1-D0H0	14650	2020-10-23 23:00:02	1	14730	2020-10-26 13:48:01	1	14735	2020-10-26	2020-10-26 14:59:22	917695.64	257597.35	-14536.67	1.22
202010262100038970	SHFE	KQ.i@SHFE.fu	SHFE.fu2101	1862	BUY	1	2020-10-27	2020-10-26 21:00:02	ATM-B.1.1-D1H0	1838	2020-11-02 09:00:02	\N	\N	0000-00-00 00:00:00	\N	\N	\N	0000-00-00 00:00:00	944304.69	254344.35	8748.33	-0.74
202010262101274181	DCE	KQ.i@DCE.cs	DCE.cs2101	2893	SELL	1	2020-10-27	2020-10-26 21:01:15	PMM-S.1.1-D1H0	2863	2020-10-26 21:01:15	1	2888	2020-11-02 09:04:33	1	2865	2020-11-02	2020-11-02 09:27:40	943801.19	255796.35	9698.33	-0.82
202010262105224354	DCE	KQ.i@DCE.c	DCE.c2101	2579	SELL	1	2020-10-27	2020-10-26 21:05:10	PMM-S.1.1-D1H0	2549	2020-10-26 21:05:10	1	2574	2020-11-02 09:30:18	1	2550	2020-11-02	2020-11-02 14:42:35	943052.99	257088.35	10243.33	-0.86
202010282100163396	CZCE	KQ.i@CZCE.FG	CZCE.FG101	1723	BUY	1	2020-10-29	2020-10-28 21:00:03	PMM-B.1.1-D0H1	1753	2020-10-28 21:00:04	1	1728	2020-10-30 14:37:55	1	1752	2020-11-02	2020-11-02 09:12:51	1145069.66	55640.35	-23727.92	1.94
202010291040051818	CFFEX	KQ.i@CFFEX.IH	CFFEX.IH2011	3292.2	BUY	1	2020-10-29	2020-10-29 10:40:05	ATM-B.1.1-D1H0	3372.2	2020-10-29 10:40:06	1	3297.2	2020-10-29 14:03:20	1	3297	2020-10-30	2020-10-30 13:34:12	1044028.82	154928.35	-25457.92	2.08
202010291100437001	DCE	KQ.i@DCE.cs	DCE.cs2101	2908	BUY	1	2020-10-29	2020-10-29 11:00:29	PMM-B.1.1-D1H1	2938	2020-10-29 11:00:36	1	2913	2020-10-29 14:29:59	1	2911	2020-10-30	2020-10-29 21:06:15	1046619.32	156391.35	-21402.92	1.75
202010291330149024	CZCE	KQ.i@CZCE.SR	CZCE.SR101	5256	SELL	1	2020-10-29	2020-10-29 13:30:01	PMM-A.S.1-D1H0	5118.5	2020-10-29 13:30:03	1	5241	2020-10-29 21:13:34	1	5242	2020-10-30	2020-10-29 22:19:44	1048791.32	158976.35	-16642.92	1.36
202010292100129103	CZCE	KQ.i@CZCE.TA	CZCE.TA101	3396	BUY	1	2020-10-30	2020-10-29 21:00:00	ATM-A.B.1-D0H0	3652	2020-10-29 21:00:00	\N	\N	0000-00-00 00:00:00	\N	\N	\N	0000-00-00 00:00:00	1049139.32	159915.35	-15352.92	1.25
202010301100136916	CZCE	KQ.i@CZCE.SR	CZCE.SR101	5227	SELL	1	2020-10-30	2020-10-30 11:00:01	PMM-A.S.1-D1H0	5104	2020-10-30 11:00:01	1	5212	2020-11-02 09:00:12	1	5213	2020-11-02	2020-11-02 09:29:13	1041383.82	158493.35	-24081.35	1.97
202011020859563969	SHFE	KQ.i@SHFE.fu	SHFE.fu2101	1614	BUY	1	2020-11-02	2020-11-02 09:00:01	ATM-A.B.1-D0H0	1838	2020-11-02 09:00:02	1	1644	2020-11-03 21:00:00	\N	\N	\N	0000-00-00 00:00:00	1135120.64	60690.35	-27921.35	2.28
202011032059535346	SHFE	KQ.i@SHFE.pb	SHFE.pb2012	15935	BUY	1	2020-11-04	2020-11-03 21:00:01	PMM-B.C.0-D0H1	15656.66667	2020-11-03 21:00:02	\N	\N	0000-00-00 00:00:00	\N	\N	\N	0000-00-00 00:00:00	1146328.16	47767.1	-21497.68	1.77
202011032059539324	SHFE	KQ.i@SHFE.pb	SHFE.pb2012	15630	BUY	1	2020-11-04	2020-11-03 21:00:01	PMM-B.C.1-D0H1	15656.66667	2020-11-03 21:00:02	\N	\N	0000-00-00 00:00:00	\N	\N	\N	0000-00-00 00:00:00	1146328.16	47767.1	-21497.68	1.77
202011032059539032	SHFE	KQ.i@SHFE.pb	SHFE.pb2012	15235	BUY	1	2020-11-04	2020-11-03 21:00:01	PMM-B.C.2-D0H1	15656.66667	2020-11-03 21:00:02	\N	\N	0000-00-00 00:00:00	\N	\N	\N	0000-00-00 00:00:00	1141402.79	52789.6	-21397.68	1.76
202011041300255196	CFFEX	KQ.i@CFFEX.IH	CFFEX.IH2011	3304	BUY	1	2020-11-04	2020-11-04 11:03:14	ATM-B.1.1-D1H0	3384	2020-11-04 13:00:25	1	3309	2020-11-05 09:29:00	1	3387.2	2020-11-05	2020-11-05 09:38:08	1040398.01	151831.6	-23337.68	1.92
